datetime,low,high,open,close,volumefrom,volumeto
03/10/2017 16:00,4273,4311.41,4293.75,4282.42,464.93,1995895.58
03/10/2017 17:00,4280,4285,4282.42,4285,239.61,1026191.16
03/10/2017 18:00,4284.99,4298,4285,4298,242.25,1040149.44
03/10/2017 19:00,4261.77,4298,4298,4274.01,327.91,1405180.04
03/10/2017 20:00,4265,4286.99,4274.01,4282.46,251.36,1075112.29
03/10/2017 21:00,4275.93,4291.86,4282.46,4276.19,227.65,976317.03
03/10/2017 22:00,4276.18,4294.99,4276.19,4294.99,221.8,950947.9
03/10/2017 23:00,4294.98,4309.31,4294.99,4307.99,409.01,1759547.22
04/10/2017 00:00,4282.57,4312.78,4307.99,4289.99,334.11,1436757.26
04/10/2017 01:00,4284,4300.59,4289.99,4300.02,133.72,574976.63
04/10/2017 02:00,4283.77,4300.52,4300.02,4297.95,199.09,855283.84
04/10/2017 03:00,4295.11,4306.8,4297.95,4300.35,162.83,700412
04/10/2017 04:00,4300.35,4309.04,4300.35,4308.33,144.93,624228.17
04/10/2017 05:00,4308.33,4344,4308.33,4336.78,424.27,1834349.82
04/10/2017 06:00,4330,4343.53,4336.78,4330.01,118.29,512882.39
04/10/2017 07:00,4327.27,4340,4330.01,4330.56,183.25,793800.11
04/10/2017 08:00,4260,4330.56,4330.56,4282.21,299.72,1284612.81
04/10/2017 09:00,4250,4289.26,4282.21,4250.01,152.16,648557.97
04/10/2017 10:00,4225.58,4250.39,4250.01,4250.39,190.23,806169.93
04/10/2017 11:00,4238.08,4250.79,4250.39,4246.77,116.22,493519.28
04/10/2017 12:00,4179.99,4259.9,4246.77,4200.08,384.37,1619384.64
04/10/2017 13:00,4183.6,4227.98,4200.08,4223.03,568.13,2388091.88
04/10/2017 14:00,4210,4223.04,4223.03,4210.01,305.24,1286531.98
04/10/2017 15:00,4201.17,4224.95,4210.01,4218.75,292.59,1233721.85
04/10/2017 16:00,4192.5,4220,4218.75,4210.03,350.22,1473051.43
04/10/2017 17:00,4202.84,4214.81,4210.03,4207.94,236.9,996912.71
04/10/2017 18:00,4185,4207.94,4207.94,4196.34,241.05,1011592.83
04/10/2017 19:00,4188.99,4209.89,4196.34,4208,233.83,981251.32
04/10/2017 20:00,4195.01,4208.01,4208,4199.88,200.99,843919.23
04/10/2017 21:00,4199.87,4215,4199.88,4214.99,297.05,1251351.89
04/10/2017 22:00,4207,4233.29,4214.99,4226.27,211.09,890521
04/10/2017 23:00,4201.39,4232.94,4226.27,4214.84,448.05,1888112.57
05/10/2017 00:00,4210.32,4224.24,4214.84,4222.01,133.62,563311.68
05/10/2017 01:00,4222,4241.15,4222.01,4232.56,202.6,857244.08
05/10/2017 02:00,4230,4235.51,4232.56,4230.03,147.03,622131.95
05/10/2017 03:00,4170,4230.99,4230.03,4178.82,409.74,1720561.95
05/10/2017 04:00,4151,4178.82,4178.82,4165,386.34,1606766.65
05/10/2017 05:00,4150.01,4166.81,4165,4150.02,195.09,810745.44
05/10/2017 06:00,4150.01,4164.75,4150.02,4158.22,156.8,652078.69
05/10/2017 07:00,4154.87,4162.97,4158.22,4162.05,72.86,303186.43
05/10/2017 08:00,4151,4164.69,4162.05,4154.01,83.97,349020.87
05/10/2017 09:00,4154,4202.8,4154.01,4202.01,170.15,709992
05/10/2017 10:00,4202.01,4241.8,4202.01,4241.79,233.27,985633.95
05/10/2017 11:00,4241.74,4249,4241.79,4243.82,149.67,635515.81
05/10/2017 12:00,4243.81,4325.99,4243.82,4318.15,482.57,2071104.6
05/10/2017 13:00,4297.04,4331.33,4318.15,4315.01,437.27,1887086.03
05/10/2017 14:00,4288.82,4316.51,4315.01,4299.99,305.04,1312879.73
05/10/2017 15:00,4299.99,4334.3,4299.99,4321.98,301.87,1303568.2
05/10/2017 16:00,4307.16,4321.98,4321.98,4308.31,312.87,1349021.11
05/10/2017 17:00,4280.11,4308.36,4308.31,4297,282.37,1213811.41
05/10/2017 18:00,4297,4338.88,4297,4336.01,398.7,1720733.4
05/10/2017 19:00,4331.46,4364.59,4336.01,4356.63,314.94,1367981.57
05/10/2017 20:00,4339.9,4356.64,4356.63,4346.19,440.65,1916134.05
05/10/2017 21:00,4331,4349.77,4346.19,4331.01,216.8,941683.13
05/10/2017 22:00,4331.01,4362.65,4331.01,4358.78,198.22,861070.27
05/10/2017 23:00,4300,4358.78,4358.78,4320.04,343.6,1487189.19
06/10/2017 00:00,4299.99,4322.98,4320.04,4322.98,151.45,652974.2
06/10/2017 01:00,4322.97,4329.99,4322.98,4324.7,237.97,1029771.44
06/10/2017 02:00,4318.59,4325.97,4324.7,4318.59,101.34,438297.67
06/10/2017 03:00,4318.57,4326.18,4318.59,4326.18,112.21,485218.07
06/10/2017 04:00,4318.58,4326.18,4326.18,4324.99,111.68,482625.84
06/10/2017 05:00,4324.48,4389.69,4324.99,4384.84,423.99,1845051.3
06/10/2017 06:00,4373.96,4397.96,4384.84,4393.9,371.03,1626701.63
06/10/2017 07:00,4380.82,4400,4393.9,4397.66,188.16,827156.17
06/10/2017 08:00,4388.34,4400,4397.66,4396.21,124.98,549492.34
06/10/2017 09:00,4384,4399.98,4396.21,4399.97,100.86,443062.83
06/10/2017 10:00,4391.26,4407,4399.97,4391.26,255.2,1123468.28
06/10/2017 11:00,4385.5,4398.02,4391.26,4396.75,129.43,568364.27
06/10/2017 12:00,4378.78,4399.99,4396.75,4383.02,221.79,974977.91
06/10/2017 13:00,4348,4383.02,4383.02,4360.51,370.37,1615826.35
06/10/2017 14:00,4355.42,4392,4360.51,4387.86,267.32,1169849.16
06/10/2017 15:00,4379.8,4389,4387.86,4382,388.72,1704333.71
06/10/2017 16:00,4361.01,4383,4382,4381,526.31,2304113.57
06/10/2017 17:00,4350,4395,4381,4350.02,436.24,1906989.96
06/10/2017 18:00,4330,4354.03,4350.02,4343.51,431.1,1872687.24
06/10/2017 19:00,4320,4344.17,4343.51,4344.01,299.11,1295347.48
06/10/2017 20:00,4337.7,4350.72,4344.01,4346.46,224.25,974663.45
06/10/2017 21:00,4338.05,4346.46,4346.46,4340.47,303.83,1319607.2
06/10/2017 22:00,4339.96,4351,4340.47,4347.82,290.77,1262950.6
06/10/2017 23:00,4347.28,4374.6,4347.82,4362.99,310.87,1357087.73
07/10/2017 00:00,4360,4387.15,4362.99,4370.6,254.64,1113242.5
07/10/2017 01:00,4360,4374.1,4370.6,4368.57,204.04,890887.27
07/10/2017 02:00,4350.03,4369.04,4368.57,4362.47,192.51,839387.33
07/10/2017 03:00,4355.83,4369.04,4362.47,4369,123.2,537424.87
07/10/2017 04:00,4366.3,4369,4369,4368.3,80.35,350956.4
07/10/2017 05:00,4363.1,4368.69,4368.3,4368.68,126.45,552142.53
07/10/2017 06:00,4345,4370,4368.68,4345.04,128.6,560616.85
07/10/2017 07:00,4329.17,4345.04,4345.04,4331.33,102.29,443472.75
07/10/2017 08:00,4331.32,4345,4331.33,4345,52.22,226474.36
07/10/2017 09:00,4343.47,4346.64,4345,4343.48,35.89,155938.65
07/10/2017 10:00,4327.76,4345.33,4343.48,4327.76,39.91,173149.16
07/10/2017 11:00,4320,4331.53,4327.76,4325.01,111.97,484162.78
07/10/2017 12:00,4325,4340.19,4325.01,4340.19,62.67,271352.48
07/10/2017 13:00,4340.18,4357.99,4340.19,4357.99,85.94,374180.94
07/10/2017 14:00,4341.55,4358,4357.99,4341.61,119.17,518926.19
07/10/2017 15:00,4336.82,4346.98,4341.61,4346.98,214.2,930068.73
07/10/2017 16:00,4328.7,4348.58,4346.98,4342.26,214.42,930605.13
07/10/2017 17:00,4341.49,4356.25,4342.26,4356.25,105.12,457096.05
07/10/2017 18:00,4351.11,4356.25,4356.25,4352.02,99.49,433202.51
07/10/2017 19:00,4345.01,4352.02,4352.02,4346.8,106.64,463643.4
07/10/2017 20:00,4326,4348.96,4346.8,4339.99,329.28,1428625.93
07/10/2017 21:00,4336.33,4347,4339.99,4346.81,125.97,546906.68
07/10/2017 22:00,4344.03,4444,4346.81,4444,616.12,2703730.15
07/10/2017 23:00,4419.9,4449.42,4444,4425,499.26,2217071.56
08/10/2017 00:00,4424.99,4449.22,4425,4442.01,219.81,975841.17
08/10/2017 01:00,4437.04,4446.49,4442.01,4446.49,149.07,662102.45
08/10/2017 02:00,4420.01,4446.49,4446.49,4433.99,161.45,715621.15
08/10/2017 03:00,4433.5,4443,4433.99,4443,142.48,632386.57
08/10/2017 04:00,4421.04,4443,4443,4424.78,192.75,852975.23
08/10/2017 05:00,4424.77,4438.09,4424.78,4438.09,124.9,553353.1
08/10/2017 06:00,4437.75,4463.89,4438.09,4463.68,205.94,916114.37
08/10/2017 07:00,4450,4463.69,4463.68,4450.01,154.31,687917.67
08/10/2017 08:00,4450,4464.03,4450.01,4456.09,146.15,651158.7
08/10/2017 09:00,4454,4457.92,4456.09,4456.25,82.22,366329.77
08/10/2017 10:00,4456.25,4477.99,4456.25,4477.98,144.69,646828.79
08/10/2017 11:00,4477.98,4477.99,4477.98,4477.98,102.15,457421.08
08/10/2017 12:00,4460.01,4477.99,4477.98,4469.76,156.63,699589.96
08/10/2017 13:00,4467.5,4525.28,4469.76,4518.84,886.7,3990888.38
08/10/2017 14:00,4518.01,4542.09,4518.84,4528,414.79,1878337.38
08/10/2017 15:00,4527.99,4569.99,4528,4569.99,620.78,2827667.93
08/10/2017 16:00,4547.52,4574,4569.99,4557.33,475.22,2167919.78
08/10/2017 17:00,4557.32,4570,4557.33,4565.13,276.71,1262748.56
08/10/2017 18:00,4539.76,4569.01,4565.13,4547,311.73,1419761.36
08/10/2017 19:00,4543.12,4587.82,4547,4587.82,353.66,1615173.53
08/10/2017 20:00,4583,4612,4587.82,4583,711.04,3272448.34
08/10/2017 21:00,4568.16,4590.24,4583,4586.8,414.19,1896804.47
08/10/2017 22:00,4584.88,4607.38,4586.8,4607.38,401.71,1846046.55
08/10/2017 23:00,4600,4608.99,4607.38,4603.49,212.41,978360.59
09/10/2017 00:00,4572.03,4605.04,4603.49,4585,399.01,1830663.68
09/10/2017 01:00,4585,4609.01,4585,4609.01,287.49,1322857.18
09/10/2017 02:00,4599.99,4620,4609.01,4616.85,364.37,1680485.2
09/10/2017 03:00,4615.27,4631.78,4616.85,4631.78,379.13,1753589.29
09/10/2017 04:00,4580.19,4633.7,4631.78,4580.2,483.99,2231472.38
09/10/2017 05:00,4580.19,4616.37,4580.2,4588.61,320.74,1475250.73
09/10/2017 06:00,4561,4593.3,4588.61,4561.02,229.77,1050698.97
09/10/2017 07:00,4561.01,4580.59,4561.02,4579.92,114.84,524708.44
09/10/2017 08:00,4570,4581.78,4579.92,4570,116.18,531274.08
09/10/2017 09:00,4567.09,4580.1,4570,4580.1,129.98,594226.32
09/10/2017 10:00,4580,4605,4580.1,4593.11,149.48,686546.48
09/10/2017 11:00,4585.88,4609.28,4593.11,4585.89,154.88,712038.62
09/10/2017 12:00,4580.75,4600,4585.89,4583.83,175.94,807547.09
09/10/2017 13:00,4579.63,4610,4583.83,4609.02,344.63,1582871.25
09/10/2017 14:00,4604.51,4670,4609.02,4662.61,833.9,3871030.95
09/10/2017 15:00,4645.25,4668.36,4662.61,4645.25,510.65,2378052.81
09/10/2017 16:00,4629.99,4647.08,4645.25,4644.24,343.26,1592839.71
09/10/2017 17:00,4644.23,4700.31,4644.24,4700.31,854.59,3994650.67
09/10/2017 18:00,4685.05,4750,4700.31,4750,1401.3,6615388.81
09/10/2017 19:00,4749.99,4875.39,4750,4801.36,2539.99,12254621.28
09/10/2017 20:00,4751,4842.18,4801.36,4842.18,1811.55,8683937.65
09/10/2017 21:00,4789.99,4842.18,4842.18,4810.92,545.38,2623314.37
09/10/2017 22:00,4735.12,4825,4810.92,4740,869.83,4156215.48
09/10/2017 23:00,4739.99,4805.61,4740,4769.55,604.05,2885358.92
10/10/2017 00:00,4769.55,4850,4769.55,4850,1067.49,5134342.62
10/10/2017 01:00,4803.5,4857.12,4850,4803.5,701.52,3391974.8
10/10/2017 02:00,4787.15,4817.84,4803.5,4817.02,457.92,2198221.58
10/10/2017 03:00,4777.72,4817.02,4817.02,4780.01,314.2,1504947.85
10/10/2017 04:00,4780,4819.21,4780.01,4798.48,272.42,1308984.82
10/10/2017 05:00,4781.73,4813.83,4798.48,4813.69,452.87,2175535.05
10/10/2017 06:00,4813.69,4836.96,4813.69,4836.95,338.04,1631405.49
10/10/2017 07:00,4790,4838,4836.95,4790.03,265.96,1280303.03
10/10/2017 08:00,4760,4807.67,4790.03,4788.01,449.72,2148730.16
10/10/2017 09:00,4767.01,4797.77,4788.01,4776.51,210.01,1004567.02
10/10/2017 10:00,4760,4807.09,4776.51,4800.05,290.62,1390411.5
10/10/2017 11:00,4800.01,4819.67,4800.05,4803.63,186.36,896435.5
10/10/2017 12:00,4803.56,4830,4803.63,4830,242.97,1169658.47
10/10/2017 13:00,4803.1,4839,4830,4818.02,300.26,1449065.72
10/10/2017 14:00,4788.85,4827.99,4818.02,4793.86,329.7,1586658.69
10/10/2017 15:00,4793.03,4802.1,4793.86,4802.01,339.85,1630864.14
10/10/2017 16:00,4799.5,4856,4802.01,4856,762.51,3678794.6
10/10/2017 17:00,4855.99,4898.98,4856,4894.11,1343.26,6555545.16
10/10/2017 18:00,4853.78,4925.65,4894.11,4875,1611.06,7891185.76
10/10/2017 19:00,4849.76,4882,4875,4866.41,843.16,4103260.16
10/10/2017 20:00,4861,4878.63,4866.41,4869.67,338.66,1649734.7
10/10/2017 21:00,4808.1,4869.67,4869.67,4816,532.26,2576061.3
10/10/2017 22:00,4706,4816,4816,4774.58,1166.83,5553444.41
10/10/2017 23:00,4701.53,4794.47,4774.58,4750,660.42,3138538.33
11/10/2017 00:00,4720.21,4768,4750,4722.69,394.94,1876686.58
11/10/2017 01:00,4722.69,4755,4722.69,4755,293.36,1391882.61
11/10/2017 02:00,4754.99,4774,4755,4772.41,413.99,1973540.23
11/10/2017 03:00,4730,4774.99,4772.41,4735.87,306.24,1455269.17
11/10/2017 04:00,4725.1,4745.31,4735.87,4745,307.86,1457584.81
11/10/2017 05:00,4734.54,4759.62,4745,4757.29,144.94,688088.43
11/10/2017 06:00,4757.28,4774.99,4757.29,4764.6,151.78,723701.91
11/10/2017 07:00,4764.59,4789.99,4764.6,4788.91,222.33,1062862.39
11/10/2017 08:00,4788.04,4819.99,4788.91,4814.28,259.59,1247847.4
11/10/2017 09:00,4798.77,4814.29,4814.28,4799.87,107.34,515569.87
11/10/2017 10:00,4799.87,4829.99,4799.87,4809.99,217.49,1046916.41
11/10/2017 11:00,4794.36,4824.42,4809.99,4794.37,168.26,809625.38
11/10/2017 12:00,4757.48,4799.87,4794.37,4762.01,206.09,984374.95
11/10/2017 13:00,4762,4775,4762.01,4774.01,227.11,1082903.13
11/10/2017 14:00,4765.18,4790.97,4774.01,4778.24,238.13,1137501.78
11/10/2017 15:00,4774.98,4839.71,4778.24,4839.01,454.82,2187036.25
11/10/2017 16:00,4834.34,4858,4839.01,4840.97,418.91,2029979.23
11/10/2017 17:00,4821.57,4856.1,4840.97,4831,337.16,1631994.31
11/10/2017 18:00,4815,4834.95,4831,4834.95,326.55,1576071.67
11/10/2017 19:00,4828,4869.97,4834.95,4837.22,602.94,2926298.56
11/10/2017 20:00,4824.89,4847.9,4837.22,4827.44,303.95,1469972.03
11/10/2017 21:00,4790,4827.59,4827.44,4798.01,522.24,2509133.18
11/10/2017 22:00,4789.05,4820,4798.01,4814.56,366.77,1764352.76
11/10/2017 23:00,4807.64,4814.99,4814.56,4814.99,213.26,1026365.06
12/10/2017 00:00,4809.59,4833.05,4814.99,4832.21,488.65,2355371.57
12/10/2017 01:00,4822.81,4839.5,4832.21,4832.05,341.03,1648383.05
12/10/2017 02:00,4831,4849.99,4832.05,4849.8,551.14,2669096.16
12/10/2017 03:00,4835.5,4849.95,4849.8,4848,244.04,1182418.24
12/10/2017 04:00,4838,4849.99,4848,4838.01,272.79,1321438.31
12/10/2017 05:00,4832.22,4888,4838.01,4886.55,661.63,3215115.73
12/10/2017 06:00,4883,4898,4886.55,4897.98,371.31,1815941.93
12/10/2017 07:00,4892.88,4970,4897.98,4970,914.39,4505081.1
12/10/2017 08:00,4970,5180.99,4970,5102.77,2747.45,13959964.03
12/10/2017 09:00,5088.24,5187.75,5102.77,5150,966.96,4970040.29
12/10/2017 10:00,5090,5190,5150,5188.99,752.68,3869889.86
12/10/2017 11:00,5150.01,5230,5188.99,5159.1,893.65,4643370.26
12/10/2017 12:00,5159.1,5218,5159.1,5195.64,591.14,3070528.08
12/10/2017 13:00,5165.01,5205.13,5195.64,5170.65,850.75,4407961.3
12/10/2017 14:00,5170.64,5190,5170.65,5190,433.26,2244989.99
12/10/2017 15:00,5190,5298.11,5190,5297.06,1035.78,5437240.12
12/10/2017 16:00,5274.38,5394.86,5297.06,5334.66,1803.33,9607238.68
12/10/2017 17:00,5241.01,5370,5334.66,5267.23,1303.37,6893180.84
12/10/2017 18:00,5216.29,5341.91,5267.23,5313,853.84,4503324.05
12/10/2017 19:00,5278,5318.9,5313,5289.08,800.94,4241808.37
12/10/2017 20:00,5289.07,5345,5289.08,5316.56,577.02,3073000.13
12/10/2017 21:00,5272.33,5337,5316.56,5296.97,495.16,2625134.64
12/10/2017 22:00,5280,5329.5,5296.97,5315.01,366.98,1949108.12
12/10/2017 23:00,5315,5440.92,5315.01,5440,1415.3,7616133.47
13/10/2017 00:00,5390,5474,5440,5409.99,1300.04,7064690.5
13/10/2017 01:00,5400.56,5537,5409.99,5537,1134.44,6192456.44
13/10/2017 02:00,5537,5867,5537,5630.52,4987.07,28383352.61
13/10/2017 03:00,5571,5739.95,5630.52,5712.01,2261.77,12819846.15
13/10/2017 04:00,5692.47,5828.99,5712.01,5731.5,1361.99,7842110.49
13/10/2017 05:00,5491.01,5750,5731.5,5491.01,2323.1,13010205.68
13/10/2017 06:00,5420,5572.57,5491.01,5515.59,1512.01,8310784.8
13/10/2017 07:00,5450,5629.95,5515.59,5620.01,735.68,4073137.62
13/10/2017 08:00,5595.58,5710,5620.01,5630.97,529.5,2999592.4
13/10/2017 09:00,5630.96,5715.58,5630.97,5707.98,280.37,1589338.18
13/10/2017 10:00,5600,5713.75,5707.98,5621.75,326.27,1841774.55
13/10/2017 11:00,5564.73,5663.71,5621.75,5626.35,479.39,2693157.8
13/10/2017 12:00,5519.1,5640,5626.35,5534.96,818.27,4574573.79
13/10/2017 13:00,5534.96,5633.99,5534.96,5633.99,518.56,2901619.05
13/10/2017 14:00,5633.98,5780,5633.99,5728.25,1130.41,6468707.3
13/10/2017 15:00,5679.35,5729.1,5728.25,5714.95,539.31,3080790.69
13/10/2017 16:00,5656.38,5714.95,5714.95,5671.6,708.84,4025697.55
13/10/2017 17:00,5640,5713.33,5671.6,5690.08,639.83,3640732.59
13/10/2017 18:00,5634.19,5690.08,5690.08,5644.89,580.74,3289325.5
13/10/2017 19:00,5471.94,5645.01,5644.89,5495,1501.76,8312904.35
13/10/2017 20:00,5494,5619,5495,5618.9,714.41,3972856.52
13/10/2017 21:00,5535.23,5618.9,5618.9,5575.86,463.63,2587021.39
13/10/2017 22:00,5535,5610,5575.86,5610,523.64,2912906.23
13/10/2017 23:00,5576.04,5624.99,5610,5624.8,440.44,2469081.21
14/10/2017 00:00,5581.32,5625,5624.8,5591.01,275.65,1545487.01
14/10/2017 01:00,5585.55,5615,5591.01,5609.12,246.18,1377716.41
14/10/2017 02:00,5609.11,5689.87,5609.12,5655.76,559.09,3160987.95
14/10/2017 03:00,5652,5679.99,5655.76,5659.99,279.84,1585710.22
14/10/2017 04:00,5639.51,5679.97,5659.99,5639.52,295.08,1670345.37
14/10/2017 05:00,5588,5639.52,5639.52,5596.7,378.15,2120842.43
14/10/2017 06:00,5567.86,5596.7,5596.7,5586.7,250.55,1398698.5
14/10/2017 07:00,5586.7,5614,5586.7,5600.01,208.84,1170093.04
14/10/2017 08:00,5580,5631.22,5600.01,5611.3,239.2,1341636.04
14/10/2017 09:00,5584,5622.02,5611.3,5607.34,249.66,1399616.88
14/10/2017 10:00,5585,5675.45,5607.34,5675.45,309.78,1743790.1
14/10/2017 11:00,5675.45,5715.7,5675.45,5679.96,728.44,4152504.98
14/10/2017 12:00,5655.32,5704.01,5679.96,5676.71,270.54,1539081.39
14/10/2017 13:00,5669.37,5707,5676.71,5694.99,271.9,1546491.9
14/10/2017 14:00,5680.86,5736,5694.99,5726.15,514.95,2938506.47
14/10/2017 15:00,5697.55,5739.8,5726.15,5709.83,441.65,2528440.09
14/10/2017 16:00,5709.82,5749,5709.83,5749,406.84,2333364.21
14/10/2017 17:00,5723.72,5762.3,5749,5753.05,384.59,2211244.64
14/10/2017 18:00,5668.05,5755.92,5753.05,5696.51,526.93,3006381.13
14/10/2017 19:00,5686.93,5700,5696.51,5699.99,270.26,1539468.2
14/10/2017 20:00,5683.66,5700,5699.99,5698.99,214.09,1219937.47
14/10/2017 21:00,5695.01,5724.5,5698.99,5724.5,320.49,1828046.75
14/10/2017 22:00,5724.5,5739.99,5724.5,5739.98,258.87,1484756.87
14/10/2017 23:00,5739.98,5839.8,5739.98,5819.13,1054.89,6113800.39
15/10/2017 00:00,5802,5829.95,5819.13,5802.01,466.53,2711380.88
15/10/2017 01:00,5781.53,5833,5802.01,5820.24,669.33,3884835.48
15/10/2017 02:00,5820.19,5849.83,5820.24,5849.1,487.96,2848226.2
15/10/2017 03:00,5781.53,5849.1,5849.1,5795.01,431.14,2506863.25
15/10/2017 04:00,5737,5803.69,5795.01,5748.6,429.41,2473292.18
15/10/2017 05:00,5727.13,5759.72,5748.6,5756.1,203.47,1169183.85
15/10/2017 06:00,5730,5761.94,5756.1,5735.92,192.8,1107979.58
15/10/2017 07:00,5729.88,5765,5735.92,5754.45,189.74,1090759.75
15/10/2017 08:00,5518.16,5754.45,5754.45,5594.23,1313.82,7361627.05
15/10/2017 09:00,5465.02,5594.23,5594.23,5555.01,789.66,4358562.08
15/10/2017 10:00,5537.16,5598.99,5555.01,5585.08,431.82,2404082.43
15/10/2017 11:00,5455.5,5602.31,5585.08,5455.51,481.87,2668412.6
15/10/2017 12:00,5455.5,5535,5455.51,5490,679.92,3737395.32
15/10/2017 13:00,5475,5551,5490,5551,344.64,1902125.06
15/10/2017 14:00,5527.84,5566.51,5551,5566.45,318.62,1767507.15
15/10/2017 15:00,5548,5597.99,5566.45,5557.14,314.74,1754614.04
15/10/2017 16:00,5480,5568.38,5557.14,5516.46,593.07,3274496.77
15/10/2017 17:00,5508,5535,5516.46,5515.15,329.76,1821758.2
15/10/2017 18:00,5501.01,5542.11,5515.15,5528.82,206.67,1141270.27
15/10/2017 19:00,5517.21,5544,5528.82,5522.03,220.09,1217407.21
15/10/2017 20:00,5490,5532.39,5522.03,5524.56,700.03,3854436.1
15/10/2017 21:00,5503.02,5574.97,5524.56,5574.97,596.21,3299362.47
15/10/2017 22:00,5574.93,5709,5574.97,5708.99,785.77,4434858.95
15/10/2017 23:00,5657.19,5729.95,5708.99,5693.7,514.74,2934196.29
16/10/2017 00:00,5672.96,5723.02,5693.7,5715.99,315.07,1795944.35
16/10/2017 01:00,5651,5719,5715.99,5673.66,316.12,1796847.21
16/10/2017 02:00,5671.4,5712.29,5673.66,5677,417.63,2377690.98
16/10/2017 03:00,5607.27,5700,5677,5610.01,389.09,2201347.42
16/10/2017 04:00,5608,5634.9,5610.01,5608.01,196.14,1103036.35
16/10/2017 05:00,5602,5671,5608.01,5661.47,285.82,1611910.23
16/10/2017 06:00,5619.93,5661.47,5661.47,5661,214.4,1208696.97
16/10/2017 07:00,5576.52,5661,5661,5623.19,342.29,1922797.9
16/10/2017 08:00,5590,5639.82,5623.19,5615.01,149.14,837685.72
16/10/2017 09:00,5575.55,5653.99,5615.01,5645,174.98,982557.73
16/10/2017 10:00,5639.64,5725,5645,5705.01,291.7,1663254.7
16/10/2017 11:00,5705,5751,5705.01,5749.5,495.82,2843239.1
16/10/2017 12:00,5710,5753,5749.5,5719.97,325.58,1867318.59
16/10/2017 13:00,5672.41,5725,5719.97,5682.2,320,1823064.44
16/10/2017 14:00,5679.24,5705,5682.2,5696.61,339.67,1933459.32
16/10/2017 15:00,5670,5699.99,5696.61,5699.97,587.55,3342617.93
16/10/2017 16:00,5643.45,5699.97,5699.97,5648,411.49,2332075.43
16/10/2017 17:00,5647.35,5700.57,5648,5689.36,433.54,2460947.44
16/10/2017 18:00,5679,5697.49,5689.36,5693.21,390.64,2224175.3
16/10/2017 19:00,5692.59,5715,5693.21,5715,678.62,3868337.15
16/10/2017 20:00,5681.6,5735.87,5715,5694.7,421.53,2410180.62
16/10/2017 21:00,5684.59,5719.97,5694.7,5709.36,368.64,2103042.58
16/10/2017 22:00,5706.82,5716.9,5709.36,5716.89,200.14,1143055.45
16/10/2017 23:00,5716.88,5785.3,5716.89,5754.9,715.37,4117830.48
17/10/2017 00:00,5749.57,5769.55,5754.9,5762.57,275.29,1586308.69
17/10/2017 01:00,5610,5769.99,5762.57,5621.94,863.17,4908619.09
17/10/2017 02:00,5617.03,5671.55,5621.94,5655.75,449.67,2542113.67
17/10/2017 03:00,5612.13,5663.8,5655.75,5659.83,360.2,2034401.7
